,file_name,title,date,coperta,pot_city_name,coperta_appended,city_name,latitude,longitude
845,data_151.json,"Catone Vticense drama per musica da recitarsi nel Teatro Grimani in S. Gio. Grisostomo, di Matteo Noris l'anno 1701. Dedicato all'illustriss. ... Gaetano Cesarini prencipe di Genzano",1701,"['CET', 'Peart', '.', '‘CATONE', 'E', 'V', 'TICENSE', '|', 'Drama', 'per', 'Mufica', 'Darecicarfi', 'nel', 'Teatro', 'Grimani', 'in', '$', ',', 'Gio', ':', 'Grifoftomo', ',', '|', 'DI', 'MATTEONORIS', 'L', ""'"", 'Anm', 'M', '.', 'DCCL', 'DEDICATO', 'AU', 'afrifns', '©', 'Eccles', '.', 'Se', '.', 'Don', '|', 'GAETANOCESARINI', 'Prencipe', 'di', 'Genzano', ',', 'IN', 'VENETIA', ',', '1701', '.', 'Per', 'liNiecolini', '.', 'Cou', 'Zicem', '.', 'ace', '’', 'Superic', '’', ',', 'cTrinkaio', '.']","['genzano', 'venetia']",0,Genzano di Roma,41.70706,12.689039999999999
847,data_57.json,"Angelica, dramma per musica da rappresentarsi nel Teatro Grimani di S. Samuele nella Fiera dell'Ascensione dell'anno 1738. Dedicato a sua altezza serenissima il Duca di Modena",1738,"['|', 'ANGELICA', ':', '|', '}', 'DRAMMA', 'PER', 'MUSICA', 'Di', 'rapprefencarf', 'NEL', 'TEATRO', 'GRIMANT', 'DIS', '.', 'SAMUELE', 'Nella', 'Fiera', 'dell', 'Afeentone', 'DELL', '’', 'ANNO', 'ay38', '.', '|', 'pedicato', '@', 'SUA', 'aurezza', 'senentssina', '{', 'ome', 'Ue', '/', 'DI', 'MODENA', '.', '\\', 'y', '=', 'IN', 'VENEZIA', ',', 'MDCCExXVin1', ',', 'Apprelo', 'Macino', 'Rofzti', ',', 'Wy', 'Licence', 'deSupeir', ',', '¢', 'Pivlegio', ',', 'AS', 'RoL', '.', '0400', '.', '04', '5', 'ALTEZZA', 'SERENISSIMA', '.', 'yep', 'BD', 'wy', 'Gran', 'Prinipe', 'qual', 'V', '.', 'A', '.', 'S', '.', 'y', 'it', 'ai', 'eat', 'Sangue', 'bi', 'in', 'ogni', 'tempo', 'illuirato', 'il', 'Monto', ',', 'e', 'P', 'ares', 'it', 'tributa', 'di', 'quello', 'Deamms', 'da', 'ercite', 'ingegna', 'mavamen', '-', '+', 'comnto', '.', 're', 'intepy', 'ens', 'elebrazione', 'fefliva', 'Ia', 'pid', 'difinea', 'che', 'fee', 'fells', 'aia', 'tite', 'Dom', 'anante', 'Repibblicay', 'devendali', 'rapprefor', '-', '¢', 'Ag', '“ae', 'a']","['modena', 'venezia']",1,Modena,44.64783,10.92539
848,data_823.json,La punizione. Melodramma in tre atti per musica espressamente composta dal Cavaliere Giovanni Pacini da rappresentarsi al Gran Teatro La Fenice nella stagione di Carnevale e Quadragesima 1853-1854,1853,"['PUMIZLONE', 'Melo', 'GIOVANNI', 'PACINI', 'Rov', '.', 'osoe', '‘Avrow', 'Faint', ',', 'popreario', 'at', 'preent', 'fieto', ',', 'nel', 'denne', ',', 'poe', 'Fun', 'Fly', 'soto', 'ba', 'saa', 'fread', 'egg', 'af', 'al', 'argument', 'oa', 'ARGOMENTO', ':', 'Ti', 'aneato', 'at', 'Brabente', 'he', 'ai', 'ero', 'rete', 'stato', 'Indigent', 'fin', 'of', '142', ',', 'ft', 'gal', 'tempo', 'contrasts', 'iter', 'cha', 'i', 'i', '‘te', '‘orgognes', 'i', 'qual', ',', 'dopo', 'vere', 'lls', 'fk', 'reonescinte', 'per', '‘ted', 'rate', 'we', '-', '‘he', 'fal', 'mado', 'che', 'd', 'rabante', 'vee', 'anit', 'a', 'sui', 'dominié', 'dla', 'sata', 'di', 'Borgogn', ',', '‘eat', 'psd', 'eda', 'ells', 'edutin', ',', ""'"", 'atin', '“parte', 'le', 'esto', 'arewone', 'sat', 'dhento', 'nel', 'momenta', 'eh', 'Me', 'texan', 'pre', 'part', 'dl', 'atca', 'dhe', ',', 'in', 'nome', 'reggran', 'tulieia', 'i', 'contnastote', 'governe', ',', 'atin', 'pana', 'fa', 'econ', 'wept', 'ia', 'Iovello', 'conguidotore', '.', 'gocetare', 'per', 'Me', '‘dein', 'Brule', ',', 'ea', 'ftancata', 'sv', 'fai', 'Lin', '“mini', 'copia', 'dell', 'mat', 'dela', 'dees', ',', 'ertigane', ""'"", 'ecule', 'ti', 'Antoni', 'Wi', '.', 'orgy', 'fae', '‘el', 'contrario', 'pari', ',', 'area', 'deatare', 'mare', 'ne', 'fname', 'wceila', 'moglis', 'Sool', 'line', 'face', 'freelngste', ""'"", 'llpuro', 'eat', 'sien', 'il', 'Maser', ',', '5', 'ans', 'fe', 'tia', 're', '‘al', 'chi', 'tit', 'nade', 'el', 'compere', 'na', 'lagi', 'ef', 'onorata', 'astra', 'eet', 'faa', 'co', 'arate', 'a', 'orrend', '€', 'ject', 'pet', 'fj', 'tl', 'att', 'a', 'Octet', 'rio', 'dt', 'Armin', ',', 'che', 'eens', 'a', 'pronderein', 'meglio', '.', 'Lai', 'on', 'tl', 'rome', 'vate']","['dees', 'rome']",1,Desio,45.61831,9.20249
849,data_951.json,"Mutio Scevola. Drama per musica nel Teatro a S. Salvatore, l'anno 1665 all'Ill.mo et Ecc.mo Sig.re Filippo Giuliano Mazarini Mancini Duca di Nivers, e Donziois Pari di Francia, Cavaliere Comendatore de gl'Ordini del Re Christianissimo, Luogotenente per S. M. de' sudetti Paesi, Governatore della Rocella, Bruage, Isola dei Rè, e Paese d'Aulnis, &c.  / [Libretto di Nicolò Minato]",1665,"['WALL', '.', '|', 'Numio', 'Seva', '1665', 'MVTIO', 'SCEVOLA', ':', 'DRAMA', 'PER', 'MPSICA', 'Nel', 'Teatro', 'aS', '.', 'Saluatores', 'L', '’', 'Anao', '1665', '.', 'ALLILLMOET', 'ECGNO', 'SIG', 'FILIPPO', 'GIVLIANO', 'MAZARINI', 'MANCINI', 'PVCADINIVERSE', 'DONZIOIS', 'asia', 'Francia', ',', 'Cavaliere', 'Comen', '~', 'Aatore', 'deg', '!', 'Ordie', ':', 'del', 'RE', 'Chie', '‘ianifimo', ',', 'Luogorenéce', 'deGran', '“Moteherdesi', 'del', 'Re', ',', 'Gouerna', '-', 'ofese', 'Luogotensote', 'per', '.', 'ide', 'idete', 'Paet', '.', 'Gone', ':', 'tordellaRocella', ',', 'Bras', 'ibis', 'det', 'Rese', 'Baels', '‘fain', ',', 'eee', 'coo', 'emp', 'IN', 'VENETIA', ',', 'MDCLXY', '.', '|', 'Per', 'il', 'Giuliani', 'Con', 'Licenzade', 'Superiore', 'Prixleg', '.', 'ILLVSTRISSIMO', ',', 'ET', 'ECCELLENTISSIMO', 'SIGNORE', '.', 'OME', 'ta', 'tins', 'fortadae', 'picelegee', 'tom', 'Pate', 'Wats', 'ee', 'id', 'ne', 'ea', 'Creo', 'Flnggs', 'tot', 'dal', 'cenra', 'de', 'fe', 'a', 'miadiuotione', 'sinalzano', 'Ine', 'dl', 'trie', '7', 'r', 'oigiese', 'bimmortal', '‘Tenrres', 'abogean', 'con', 'rae', 'rate', 'le', 'dnd', 'non', 'a', 'tne', '8', 'ecto', 'of', 'figgisn', 'ebuilende', '€', 'fe', 'non', 'torian', '‘Ebel', 'nan', 'cs', 'pf', 'teller', 'encom', '.', 'Sn', 'nung', 'hile', 'on', 'fi', 'pone', 'te', '‘are', 'gh', 'peor', 'tb', '7', '-', '2', ',', 'foro', 'temic', 'ay', '.', 'edd']",['venetia'],1,Venice,45.437129999999996,12.33265
850,data_97.json,Artaserse dramma per musica da rappresentarsi nel Teatro Novissimo di San Benedetto nel carnevale dell'anno 1756,1756,"['6', ')', '(', 'ART', 'ASERSE', 'DRAMMA', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSI', 'NEL', 'TEATRO', 'NOyIssiMo', 'DI', 'SAN', 'BENEDETTO', 'NEL', 'CARNEVALE', 'DELL', '’', 'ANNO', 'MDCCLVL', 'IN', 'VENEZIa', ',', 'Prifo', 'AncioLo', 'Grnentas', 'In', 'Merceria', 'all', ""'"", 'Infgna', 'della', 'Minerva', '.', 'CON', 'LICENZ4', 'DE', 'SUPERIORE']",['venezia'],0,Venice,45.437129999999996,12.33265
851,data_611.json,L' arbore di Diana dramma giocoso in due atti da rappresentarsi nel nobile Teatro Giustiniani in San Moisè l'autunno dell'anno 1788,1788,"['EARBORE', 'DI', 'DIANA', 'DRAMMA', 'GIOCcoso', 'IN', 'DUE', 'ATTY', 'oa', 'ahreeseeeenel', 'NEL', 'NoBILR', 'TEATRO', 'GIUSTINIANI', 'IN', 'SAN', 'MOISE', 'LU', 'Aureitte', 'pent', '!', 'Avo', '1788', '.', 'IN', 'VENEZIA', ',', '1788', 'con', 'nn', 'Dabire', 'PERMISSIONI', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
852,data_931.json,"Maria di Brabante. Melo-dramma eroico in due atti di Gaetano Rossi. Musica del maestro Alberto Guillion, pensionario di S. M. il Re di Francia. Da rappresentarsi nel Gran Teatro La Fenice carnovale 1830",1829,"['1692', 'Maria', 'be', 'fyten', 'ce', 'Pay', 'pe', 'Lacon', 'ewe', 'MARIA', 'Le', '*', 'DI', 'BRABANTE', 'MELO', '-', 'DRAMMA', 'EROICO', 'sy', 'poe', 'arte', '3', 'DI', 'eAETANo', 'Rossi', ':', '}', 'iene', 'y', '*', 'Rear', 'vee', '[', 'NEL', 'GRAN', 'TEATRO', 'eo', 'LA', 'FENICE', '§', 'aaron', '16h', '.', 'ine', 'VENEZIA', 'exci', 'muognuria', 'casa', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
853,data_289.json,"Gli Artigiani. Dramma giocoso per musica da rappresentarsi nel Teatro alla Scala L'Autunno dell'anno 1795. Dedicato alle LL.AA.RR. il serenissimo arciduca Ferdinando, Principe Reale d'Ungheria, e Boemia, Arciduca d'Austria, Duca di Borgogna, e di Lorena ec., Cefareo Reale Luogo Tenente, Governatore, e Capitano, Generale nella Lombardia Austriaca, e la serenissima arciduchessa Maria Beatrice Ricciarda principessa di Modena, Duchessa di Massa ec. / [Compositore della Musica sig. Maestro Pasquale Anfossi]",1795,"['|', 'GLI', 'ARTIGIANI', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'DA', 'RAPPRESENTAREI', 'NE', 'TEATRO', 'ALLA', 'SCALA', 'Li', 'Auturnne', 'dell', 'anno', '1795', 'pEDIeaTo', 'Alle', 'LL', '.', 'AA', '.', 'RR', '.', 'IL', ',', 'SERENISSIMO', 'ARGIDUCA', 'FERDINANDO', 'im', 'Wiinipe', 'Reale', '&', 'Unghe', 'Bete', 'ee', 'Borpoast', 'isogo', 'Te', 'mia', 'SERENISSIMA', 'ARCIDUGHESSA', 'MARIA', 'BEATRICE', 'RICCIARDA', 'Peicipesa', 'di', 'Modena', 'y', 'Dachessa', 'dl', 'Masmae', ',', '——', 'IN', 'MILANO', '?', '”', 'a', 'ae', 'al', 'aa', 'i', 'es', 'Per', 'Gio', ',', 'Baia', 'Bianchi', 'Regio', 'Stampstore', 'Calla', 'Permifione', '.']","['modena', 'milano']",0,Modena,44.64783,10.92539
856,data_746.json,"La donna selvaggia, dramma eroicomico in due atti per musica di Giuseppe Foppa",1813,"['OO', '.', '08', 'o¢', '@', ':', 'eet', 'eS', 'SORT', 'eS', 'bene', '8', 'Ses', 'ee', '!', '2', ',', 'eee', 'Se', '*', 'State', 'tse', 'Xet', 'ok', 'eee', 'te', '2', '‘', '<', 'xy', 'EST', ',', '‘e', '3K', 'ee', 'te', 's', '‘¢', 't', '+', '“', '<', '4', '!', '24', '.', '2', ',', 'ee', 'ees', 'Ge', 'bee', '*', 'tee', 'ake', ',', 'C2', 'Stee', 'LA', 'DONNA', 'SELVAGGIA', 'DRAMMA', 'EROICOMICO', 'IN', 'DUE', 'ATTE', 'PER', 'MUSICA', ',', 'DI', 'GIUSEPPE', 'FOPPA', 'IM', 'VENEZIA', 'sty', 'Px', 'Canute', 'Srauesr0nn', '-']",['venezia'],0,Venice,45.437129999999996,12.33265
857,data_665.json,"L' oro non compra amore, dramma giocoso per musica da rappresentarsi nel Real Teatro di S.Carlo nel carnevale dell'anno 1812",1812,"['Prroenue', '12', '(', '0Ro', 'nocomrnn', 'oN', 'TORO', 'NON', 'COMPRA', 'AMORE', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSS', 'Nel', 'real', 'teatro', 'ai', 'S', 'Carlo', 'nel', 'earnevale', 'Gell', '!', 'anno', '1812', '.', 'NAPOLI', ',', '‘DALI', 'OGHATTA', 'Drs', 'AYATHUIN', 'MASI', 'el', 'Gale', '.', 'an', 'i', 'oe', '\\']",['napoli'],0,Naples,40.85216,14.26811
858,data_1049.json,Sigismondo dramma per musica di Giuseppe Foppa da rappresentarsi nel Gran Teatro la Fenice il carnovale dell'anno 1815,1815,"['CO', 'er', 'Cy', 'AA', '8O80', '006', '@', 'Goeo', '98', 'O', '9', ')', 's', 'TI', '$', 'ten', 'SIGISMONDO', 'DRANMA', 'PER', 'MUSICA', 'DI', 'GIUSEPPE', 'FOPPA', 'NEL', 'GRAN', 'TEATRO', 'LA', 'FENICE', '1', 'CARNOVALE', 'DELL', '’', 'ANNO', 'sa45', 'a', 'UN', 'VENEZIA']",['venezia'],0,Venice,45.437129999999996,12.33265
859,data_976.json,"Paride, drama per musica da rappresentarsi nel famoso Teatro Grimani di S. Gio. Grisostomo il carnovale dell'anno 1720",1720,"['_', 'PARIDE', '.', 'Drama', 'per', 'Mufics', 'DA', 'RAPPRESENTARSI', 'nel', 'Famofo', 'Teatro', 'Grimani', 'di', 'S', ',', 'Gio', ':', 'Grifoftomo', '.', '2', 'Carnevale', 'delt', 'dame', '17205', 'IN', 'VENEZIA', ',', 'MDCCXX', ',', 'Preffo', 'Marino', 'Rofltiin', 'Meseeia', 'alMInfagas', 'dela', 'Pa', 'Cm', 'Licensa', 'de', 'Sopereri', ',', '«', 'Privitesios']",['venezia'],0,Venice,45.437129999999996,12.33265
860,data_431.json,Il giuramento. melodramma in tre atti. Da rappresentarsi nel Teatro Apollo nella primavera 1840,1840,"['NERRUANTE', 'ILGIURAMENTO', 'Ihe', '|', '1', 'GIURAMENTO', 'MELODRAMA', '1', 'TRE', 'ATT', 'Dk', 'RAPPRESENTARS', '!', 'NEL', 'TEATRO', 'APOLLO', 'NELLA', 'PRIMAVERA', '(', '340', '.', 'Fa', 'VENEZIA', 'DALLA', 'MIROGRAFIA', 'DY', 'GIUSEPPE', '.', 'NOLISARE', '1840', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
861,data_561.json,"L' Eraclio. Dramma per musica del signor Pietro Antonio Bernardoni, rappresentato in Roma l'anno 1712",1712,"['ot', 'late', '.', 'vie', 'Bie', 'RACLIO', '‘DRAMMA', 'PER', 'MUSICA', '.', 'Del', 'Signor', 'PIETRO', 'ANTONIO', 'BERNARDONI', ',', 'Rapprefentato', 'in', 'Roma', '©', 'dio', '1783', '.', '¥', 'IN', 'ROMA', ',', 'Per', 'Antonio', 'de', '’', 'Roffi', 'alla', 'Chiavica', 'del', 'Bufalo', '.', 'Sapariort']","['roma', 'roma']",0,Rome,41.89193,12.511330000000001
863,data_725.json,"La contessa di Colle Erboso ossia Tutti matti, dramma buffo da rappresentarsi in Venezia nel nobile Teatro Grimani a San Gio. Grisostomo nell'autunno 1816. Musica del signor Pietro Generali",1816,"['a', 'ie', 'oe', '—', 'CG', '«', 'G', 'Bh', 're', 'eke', 'LA', 'CONTESSA', 'DI', 'COLLE', 'ERBOSO', 'os', 'sts', 'TUTTI', 'MATTI', 'DRAMMA', 'BUEFO', 'fu', 'saraerransm', 'vewria', 'NEL', 'NOBILE', 'ruarto', 'ORIARE', 'A', 'SAN', 'G10', ':', 'GRISOSTOMO', '‘RELL', '?', 'AUTUNNG', '18', ':', '6', '.', 'Musica', 'det', 'Sige', 'Matsro', 'Pict', 'General', '.', 'notes', 'toecesecoen', 'IN', 'VENEZIA', 'Dacia', 'Trrocaaria', 'Casazr', ',', '*', 'PERSONAGGI', '.', 'ERNESTINA', '.', 'Contes', 'gi', 'Cole', 'Eiboro', 'fa', 'Tit', 'set', 'polis', 'df', 'Gancoi', 'Sisore', 'Marita', 'Carteret', ',', 'ROSALBA', 'cogina', 'i', 'Erocian', 'pretess', 'amante', '“iD', ',', 'Fiano', 'es', 'Signre', 'Tee', 'Berl', ',', 'DON', 'FLAVIO', 'Tenente', 'smante', '@', 'Brenton', 'Signor', 'Eerdinnde', 'Merb', 'BORTOLACCIO', 'ticoCan', '-', 'eaneolo', 'Goro', 'Macher', '}', 'ambi', 'pretendentt', 'Ethirone', '(', 'gi', 'igor', 'Taig', 'Pace', '.', ""'"", 'Erestinn', ',', 'GIANGOLA', 'git', '.', 'Tor', 'i', 'Lista', ',', 'pot', 'Sito', 'Bey', 'Sigher', 'Gensaro', 'Simei', '.', 'FILIPPUCCIO', 'servitor', 'ai', 'Brnestina', '‘Signor', 'Francerto', 'Bil', 'Medico', ',', 'LISETTA', 'camerier', 'di', 'Ernestins', '‘Signore', 'Terese', 'Cestrell', '.', '{', 'Yas', 'Zine', 'con', 'en', 'banbin', '.', 'Ue', 'Gat', 'Jn', 'Gearlspoone', '.', '‘Qeutto', 'Donne', 'dt', 'coeggio', '.', 'La', 'Scena', '&', 'nel', 'Villaggio', 'di', 'Pratovende', '.', '’']",['venezia'],1,Venice,45.437129999999996,12.33265
864,data_654.json,"L' obbedienza di Gionata, oratorio a cinque voci di Noricio Aretuseo P.A. Acclamato, da cantarsi nell'Oratorio de' RR. PP. di S. Filippo Neri di Venezia",1756,"['LVOBBEDIENZA', 'DI', 'GLONAT', 'A', 'ORATORIO', 'A', 'CINQUE', 'VOCT', 'DI', 'NORICIO', 'ARETUSEO', '®', 'A', '.', 'ACCLAMATO', '.', 'Da', 'Contarfi', 'nll', 'Oratorio', 'de', '’', 'RR', 'PP', '.', 'DIS', ',', 'FILIPPO', 'NERI', 'DI', 'VENEZIA', '.', 'IN', 'VENEZIA', ',', 'MDCCLVI', '.', 'Con', 'Licenze', 'de', '’', 'Superior', '.']","['venezia', 'venezia']",0,Venice,45.437129999999996,12.33265
865,data_605.json,"L' amore per forza, drama per musica da rappresentarsi nel Teatro Giustiniano di S. Moisè l'autunno dell'anno 1721",1721,"['|', 'LAMORE', 'PER', 'FORZA', ':', 'RSE', 'ES', '«cating', '4', ']', 'DA', 'RAPPRESENTARSI', 'Nel', 'Teatro', 'Giuftiniano', 'di', 'S', '.', 'Moisé', '.', 'L', '-', 'Autunao', 'del', '?', 'Anno', 'x22', '.', 'Ney', 'IN', 'VENEZIA', ',', 'MDCCXXt', '.', 'Preffo', 'Marino', 'Roffett', ',', 'in', 'Merceria', 'all”', 'Infegng', 'della', 'Pace', '.', 'CON', 'LICENZA', '""', 'DE', '’', 'suPERIORI', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
866,data_466.json,Il re pastore dramma per musica da recitarsi nel regio elettoral Teatro di Corte nel Carnevale dell'anno 1756,1756,"['11', '*', 'Dee', 'im', 'Schafer', 'RE', 'PASTORE', 'verborgene', 'Bonig', ',', 'DRAMMA', 'PER', 'MUSICA', 'Da', 'RECITARSI', 'cin', 'Singeipicl', ',', 'NEL', ';', 'sth', 'i', 'REGIO', 'ELETTORAL', 'Konigl', '.', 'Pobln', ',', 'und', 'Churfiirfit', ',', 'TEATRO', 'Sachi', '.', 'Hof', 'Theater', 'DI', 'CORTE', 'in', 'ee', 'DRESDEN', ',', 'CARNEVALE', 'gur', 'Sarnevals', 'Zeit', 'DELL', '’', 'ANNO', '1756', '.', 'oO', 'A', 'augefigner', 'worden', ',', '-', '-', 'Sw', 'Yohe', '1756', ',', 'tt', 'Se', 'RR', 'AIR', 'I', 'TUT', 'TAT', '‘Drefben', ',', 'gtd', 'tot', ',', 'Sl', ',', 'Sf', 'te', 'wb', 'Aten', '}', ',', 'ohanm', 'Each', 'Kn', '.', 'DRES', 'Dalle', 'Regis', 'ee', 'Volowe', 'Sl', ',', '«', 'Govan', 'Cl', 'Ke', 'ARGOMENTO', '.', 'Fira', 'te', 'asioni', 'pit', 'ominofe', 'd', 'Aleffandro', 'itiwacedone', 'fu', 'quelia', 'ti', 'avere', 'liberato', 'it', 'reggio', 'ti', ':', 'Sidone', 'dal', 'fio', 'tirana', ':', '¢', 'pl', ',', 'in', 'vece', 'df', 'ritenerne', 'if', 'dominio', ',', 'P', 'avere', 'ripability', 'su', 'quel', 'trono', 'P', 'ied', 'rampelo', 'della', 'logittina', 'flirpe', 'reale', ',', 'che', 'ignoto', 'a', 'Jemedifine', ',', 'povera', ',', '¢', 'rapa', 'vita', 'tracva', 'nella', 'vicina', 'compagna', ',', '—', '""', 'Come', 'ff', 'erfate', 'fu', 'ara', 'iro', 'fdanents', 'of', 'sera', 'wel', 'coro', 'del', 'drama', '.', 'Curtitis', 'lib', 'TV', ',', 'Cap', '.', '3', '.', 'Juftin', '.', 'libr', '-', 'X1', '.', 'Cap', '.', '10', ',', 'La', 'Scena', 'i', 'fingé', 'nella', 'campagna', ',', 'dove', '¢attenda', '-', 'toilcampo', 'macedone', ',', 'a', 'vila', 'della', 'itt', 'diSidone', 'X2', 'MU', '-', '7', 'befeeyete', 'an', 'flatt', 'defen', 'Seceiaite', 'vor', 'io', 'su', '6ehale', 'teu', 'demeingigen', 'ieig', 'von', 'Dem', 'eehemigie', 'em', 'Sonighchen', 'toedee', 'fi', 'fee', 'ee', 'UNOHEARI', 'Det', 'uation', 'be', 'ty', 'af', 'ben', 'Shem', 'eee', '“fie', 'cht', 'Bet', 'bute', 'ete', 'aoe', 'a', 'Set', 'Sees', 'uae', 'GR', 'Soins', 'inn', ',', 'Oe', 'if', 'ous', 'ben', ',', ',', 'apeiron', 'nese']",['reggio'],1,Reggio nell'Emilia,44.69825,10.63125
869,data_552.json,"L'Arianna tragedia del sig. Ottauio Rinuccini. Gentil'huomo della camera del re cristianissimo. Rappresentata in musica nelle reali nozze del serenissimo principe di Mantoua, e della sereniss. infanta di Sauoia",1608,"['VARTANNA', 'TRAGEDIA', 'DEL', 'SIG', 'OTTAVIO', 'RINVCCINI', '.', 'GENTIL', '-', 'HVOMO', 'DELLA', 'CAMERA', 'DBLRECRISTIANISSINO', '.', 'Regprfenaccn', 'mafcarelere', 'woxge', 'del', 'Sereibine', 'ipe', 'di', 'Mantua', ',', 'dela', 'Serenifima', 'IN', 'FIRENZE', ',', 'NellsSamperiade', '’', 'GIYNTI', '.', 'Moertm', ':', 'Gelicoiede', 'Sepviers', 'INTERLOCVTORI', ':', 'Apollo', ':', 'Venere', 'Amore', '.', 'Teco', '.', 'Arianna', '!', 'Coniigliero', 'diTefeo', ':', 'Coro', 'di', 'Soldatidi', 'Telco', '.', 'Coro', 'diPefeatori', '.', 'Dorilla', 'ofpite', 'di', 'Tefeo', ',', 'ed', ""'"", 'Atiannas', '‘Nanzio', 'primo', '.', 'Nunzio', 'fecondo', ';', 'Bacco', '.', 'Coro', 'di', 'Soldati', 'di', 'Bacco', '!', 'Gioue', '.', 'eB', 'i', 'Se', 'Ep', 'ae', 'Bt', 'eae', 'oe', 'APOLLO', '.', 'RIB', '10', ',', 'chenel', ""'"", 'alto', 'mio', 'voler', 'gouerno', 'Leluminofa', 'fuccyelearrodra', ',', 'Ré', 'di', 'Permeffo', ',', 'e', 'del', 'foane', 'coro', 'BS', ')', 'De', 'la', 'la', 'del', 'Ciclonitode', 'eterno', '.', 'Non', 'perche', 'ferpe', 'rio', 'ditofeoimmondo', 'eee', 'ees', ':', 'Non', 'perche', 'mortal', 'guardoileor', '(', 'aetti', ',', 'Stampod', 'orme', 'cles', 'ilbaffe', 'mondo', ',', 'Dicetraarmato', ',', 'enondi', 'ftrali', 'od', ""'"", 'arco', ',', 'Gran', 'Re', ',', 'chai', 'fouralalpie', 'feettro', 'ergo', ';', 'Perdilestartisleer', 'bramufecegno', 'Dimagnanimecureingumbro', 'se', 'carco', ':', '‘Ma', 'ghalti', 'pregituoile', 'glorie', 'ebarmi', 'Neeer', 'mar', 'corde', 'guerricres', 'Pieghinoaldelce', 'fun', 'lorecchiealtere', 'Sivcsterad', 'amor', 'enericarmi', '.']","['mantua', 'firenze']",1,Mantova,45.160309999999996,10.797839999999999
871,data_723.json,"La conquista di Granata, melodramma serio in due atti del signor Luigi Romanelli Da rappresentarsi nel Gran Teatro La Fenice in Venezia nell'apertura del Carnovale 1820 con musica nuova del signor maestro Giuseppe Nicolini al servizio di sua maestà Maria Luigia, Arciduchessa d'Austria, Duchessa di Parma, e Piacenza ec. ec.",1820,"['=', 'LA', 'CONQUISTA', 'GRANATA', 'MELODRAMMA', 'SERIO', 'Rot', '.', 'oghs', ':', '1', 'CONQUISTA', 'DI', 'GRANATA', 'SSLODRANBIA', 'st', '.', 'bet', 'siexoR', 'Wiel', 'KoMaNELL', 'Nit', 'GRAN', 'TRATRO', 'LA', 'FEMICR', 'i', '.', 'VENEZIA', '[', 'Nan', 'APeaToRA', 'Det', '.', 'eARNOVALE', 'sDcexx', 'Dl', '.', 'SIGNDR', 'MARSTRO', 'GIUSEEPE', ',', 'NIEOLANL', 'AL', 'eri', 'Sa', 'Mao', 'MARIA', 'L0IGTA', ',', 'Arddacanis', '&', '°', 'Avie', ',', 'Dadom', '4', 'Pana', ',', '‘fiom', 'ee', '‘Soom', 'snes', 'aoe', 'bin', 'apse', 'Gene', 'ato', ',', 'desanno', 'els', 'Sor', 'hn', 'CAPT»', 'Ge', 'fi', 'al', 'RV', ',', 'we', 'a', 'en', 'vogue', 'Per', 'ees', 'ST', ',', 'ce', 'co', 'Te', 'bagel', ',', 'Fr', 'Sian', 'Arey', 'apo', 'et', 'Cran', ',', 'peru', 'incase', 'bbs', 'sco', 'oh', 'rote', ',', 'ed', 'fin', 'ese', 'so', 'Gael', 'qansh', 'alia', '{', '2', 'sla', ',', 'ol', 'eno', 'iacibe', 'ont', '9', 'Be', 'Teo', 'Ainmoere', ',', 'com', 'Pore', 'el', 'np', 'one', 'rgd', 'aber', 'pe', 'fr', 'frat', 'tree', 'vm', 'I', 'cot', ',', 'cal', 'tee', 'fe', ',', 'the', 'fone', 'ance', 'gels', 'Avert', 'sa', 'coco', 'Pritinien', '0', 'cone', 'onaggio', '-', 'Dal', 'feral', 'ee', '‘erat', 'ile', 'ene', 'alts', 'pt', 'Casale', ',', '©', 'Coa', '‘iyo', 'yor', 'wm', 'goale', 'posi', 'che', 'non', 'mal', 'al', '‘eingiono', ',', 'poh', 'fine', 'on', 'al', 'apis', 'lla', 'i', 'esl', 'wn', 'fospoe', '.', 'Nel', 'spurt', 'non', 'snes', 'til', 'gl', '©', 'sare', 'lagen', 'promi', 'cuz', 'eye', 'a', 'pfne', 'cheng', 'df', 'ore', 'no', 'ae']","['venezia', 'casale']",1,Venice,45.437129999999996,12.33265
872,data_899.json,"Le quattro stagioni poste in musica dal sig. Giuseppe Haydn e dal tedesco recate in versi Italiani da Antoni, per eseguirsi in casa Erizzo a San Giuliano nel carnevale dell'anno 1817",1816,"['1s', 'QUATTRO', 'STAGIONI', 'pain', 'DAL', 'he', '(', 'etscroe', 'arom', 'Soins', 'Freed', 'Wicca', 'Yoick', 'Da', 'ANrons', ',', 'PER', 'ESBoUIRS1', 'IN', 'CASA', 'ERIZZ0', '4', 'SAN', 'GtULIANO', ',', 'NEL', 'CARNEVALE', '‘DELU', ""'"", 'ANNO', '18', ':', '7', ',', 'VENEZIA', '‘xuuaa', 'Sanna', 'conetza', ',']",['venezia'],0,Venice,45.437129999999996,12.33265
